Type,AccountName,AccountCode,Account Groups Name,Book Accounts Name,Email Id,Address1,Address2,Address3,Maintain Balance bill by bill,Party Master Code,HLL Code,TIN Number
L,POOJA  MEDICAL AND GENERAL STORES-D-P,P425,Sundry Debtor,Assets,null,FULWADI,BHARIMAT,KATRGAM,Billwise,P425,HUL-10A225D-P62440,1
L,ATMIYA MEDICAL &amp;GENERAL  DDD-D,P426,Sundry Debtor,Assets,null,Shop No.6 Subham Co.,Siganpor Gam,Katargam,Billwise,P426,HUL-10A225D-P62476,1
L,Bhairuji Chemist-D,P427,Sundry Debtor,Assets,null,P.N.47 Siddheswar Society,Dabholi Char Rasta,Ved Road,Billwise,P427,HUL-10A225D-P62504,1
L,NEW NATIONAL MEDICOS-D,P428,Sundry Debtor,Assets,null,Shop No 4Samay ComplexNear Varun Cercle,Opp.Center Point,Anand Mahel RoadSurat,Billwise,P428,HUL-10A225D-P62605,1
L,ADITYA MEDICAL STORES,P429,Sundry Debtor,Assets,null,SHANTKRUPA APP,VISHAL NAGAR SOCIETY  VIBHAG,KATARGAM,Billwise,P429,HUL-10A225D-P62645,1
L,MADHAV PHARMACY-D,P430,Sundry Debtor,Assets,null,SHOP 33 34 KRUSHNA JIVAN SOC,SINGANPOR CHAR RASTA,OPP BHAGVATI BAKERY NI SAME KATARGAM,Billwise,P430,HUL-10B812D-P21181,NA
L,RANGILA NOVELTY &amp; GIFT-D-D-D-D-D,P431,Sundry Debtor,Assets,null,PLOT NO189 VISHAL NGR SOC,ALTHAN TENAMENT,BHATAR RD,Billwise,P431,HUL-131916P2801,APPLIED FOR
L,Rich Lady-D,P432,Sundry Debtor,Assets,null,Shop No 10Mahalaxmi Arcade,Opp.Mahalaxmi Temple,Adajan Surat,Billwise,P432,HUL-10A225D-P62741,1
L,SHREE SHYAM MEDICAL &amp; GEN STORE-D-D-D-D,P433,Sundry Debtor,Assets,null,U-226KANCHANJANGA APPT,BHATAR CHAR RASTA,SURAT,Billwise,P433,HUL-134107D-P27432,********
L,PUJA MEDICAL-D-D-D-D-D-D,P434,Sundry Debtor,Assets,null,2-SAWASTIK PARKOPP.BHAVNA PRO.,BHATAR ROAD,NA,Billwise,P434,HUL-132638D-D0460,***********
L,KRISHNA CUTLERY STORE-D-D,P435,Sundry Debtor,Assets,null,SP-6 MONCIPALTY SHOPING,CENTER OPP POST OFFICE,ALTHAN TENAMENT,Billwise,P435,HUL-134733D-P7132,APPLIED
L,SHIV KRUPA MEDICAL AND PROVISION STORES,P436,Sundry Debtor,Assets,null,G-29SILVER POINT,BHATAR ROAD,NR.VINAYAK MEDICAL,Billwise,P436,HUL-132638D-D0462,24222303396
L,OM SHIV CHEMIST (AZAD ANGAR)-D-D,P437,Sundry Debtor,Assets,null,SH NO 35,MAHADEV MOHOLLO TANDEKESHWAR  NAGAR,NR JAY BHAVANI KIRANA,Billwise,P437,HUL-132967P1028,0
L,Royal Chemist -D-D,P438,Sundry Debtor,Assets,null,Shop No 4/9,Sudan Complex,Althan Road,Billwise,P438,HUL-134996D-P14103,************
L,KAILASH MEDICAL &amp; GENRAL STORE-D-D-D,P439,Sundry Debtor,Assets,null,AAJAD NAGER ROAD APO,MONA DING BHIND PRAMUKH,MEDICAL,Billwise,P439,HUL-132967P0286,0
L,ACCHUT MEDICALS,P440,Sundry Debtor,Assets,null,SHOPNO. 10,SURYA DARSHAN COMPLEX,JAHANGIRPURA,Billwise,P440,HUL-133343D-P13432,24223000033
L,SHREE UMIYA MEDICAL-D,P441,Sundry Debtor,Assets,null,SOHAM CIRCLE,ALTHAN,SURAT,Billwise,P441,HUL-134996D-P23045,**************
L,RAHUL CHEMIST-D-D-D-D-U2NC,P442,Sundry Debtor,Assets,null,SHOP-10 SANTOSH HEIGHT,OP/ASHIRWAD ENCLAVE,NR/DHIRAJ SONS,Billwise,P442,HUL-134107D-P27452,********
L,SHREE GANESH MEDICAL STORE-D-D-D-D,P443,Sundry Debtor,Assets,null,U-4 SANKALP SHOPING CENTRE,NR GORAJI SUPER,ALTHAN,Billwise,P443,HUL-134107D-P12101,NA
L,ADARSH MEDICAL STORE-D-D-D-D,P444,Sundry Debtor,Assets,null,20MANGALDAS SHOPPING CENTER,NAVJIVAN CIRCLE,UDHNA MAGDALLA,Billwise,P444,HUL-132967P1505,0
L,OM SAI MEDICAL STORE-D-D-D,P445,Sundry Debtor,Assets,null,U-14 SANKALP SHOPPING COMPLEX,OP/ALTHAN TENAMENT,SURAT,Billwise,P445,HUL-134733D-P6651,*********
L,RAHAT MEDICAL-D-D-D-P,P446,Sundry Debtor,Assets,null,203-204 TURNING POINT,OP/FIRE BRIGADE,BHATAR ROAD,Billwise,P446,HUL-134733D-P6656,********
L,ASHIRWAD MEDICAL STORE-D-D-D-D,P447,Sundry Debtor,Assets,null,NA,NA,NA,Billwise,P447,HUL-134107D-P10931,NA
L,PARMESHWARIMEDICAL(PRAVINMEDICAL)(SMART)-D-D-D-D-D,P448,Sundry Debtor,Assets,null,OPP.MAHALAXMITOBACCO,ALTHANTENAMENT,NA,Billwise,P448,HUL-132638D-D0459,***********
L,SHREE MEDICINES-D,P449,Sundry Debtor,Assets,null,2017 VAIBHAV  APARTMENT,NEAR:-GITA PRESS BOOKS,SHOPOPP.ARJUN COMP.,Billwise,P449,HUL-133172D-P8568,------------
L,Shree Rammedical-D,P450,Sundry Debtor,Assets,null,NA,Ved Road,Ishwar Nagar,Billwise,P450,HUL-10A225D-P64274,1
L,SANGAM MEDICAL-D-D-D-D-D,P451,Sundry Debtor,Assets,null,3-10RADHESHYAM COMPLEX,SURYODAY NAGAR,BHATAR,Billwise,P451,HUL-132638D-P1232,***********
L,A.K.CHEMIST-D-D-D-D-D,P452,Sundry Debtor,Assets,null,G-17 GROUND FLOOR,SHIV SOMESHWARA ENCLAVE,NR/BHIMRAD GAM,Billwise,P452,HUL-134107D-P27000,******
L,RAMDEV MEDICAL STORES-D-D-D-D-D,P453,Sundry Debtor,Assets,null,VIP GALLERIA SHOP NO 12/A,NR/SAI RESIDENCY,BHIMRAD ROAD,Billwise,P453,HUL-134107D-P27106,********
L,NEERAV MEDICAL &amp; GENERAL STORE-D-D-D-D-D,P454,Sundry Debtor,Assets,null,NR PARMESHWARI MEDICAL,BHATAR RD ALTHAN,ALTHAN,Billwise,P454,HUL-132967P1740,NA
L,GEETA MEDICAL &amp; GENERAL STORE-D-P-D-D-D,P455,Sundry Debtor,Assets,null,UG-18 ARJUN APPRT,NR RATNA DEEP SOC,BHATAR,Billwise,P455,HUL-132967P2308,NA
L,PRANJALMEDICAL&amp;PRO.(SMART)-D-D-D-D-D-D-D,P456,Sundry Debtor,Assets,null,NR.VARDHMANSUPER,BHATARROAD,NA,Billwise,P456,HUL-132638D-D0458,***********
L,Everyday Backry-D,P457,Sundry Debtor,Assets,null,Shop No 34 Silver Swing Complex,Opp.Shree Ram Petrol Pump,Adajan Surat,Billwise,P457,HUL-10A225D-P62751,1
L,TEJASH MEDICAL AND GENERAL STORE,P458,Sundry Debtor,Assets,null,MHADEV MOHOLO,AAZAD NAGER OPP SHANGAM MEDICAL KE,SAMANE BHATAR,Billwise,P458,HUL-133343D-P17914,APPLYED
L,ROSHAN MEDICAL &amp; GENERAL STORE-D-D-D-D-D-D,P459,Sundry Debtor,Assets,null,SHOP NO-G-30 SHIV SOMESHWAR ANCLAVE,CANAL RD BHIMRAD,ALTHAN,Billwise,P459,HUL-132967P0966,0
L,SHYAM MEDICAL &amp; PROVISION-BHATAR-D-D-D-D-D,P460,Sundry Debtor,Assets,null,G-3 SAI COMPLEX NARAYAN NAGAR,OP/SHREE RAM MARBLE,ALTHAN ROAD,Billwise,P460,HUL-133172D-P14524,*****
L,MAHESHWARI MEDICAL -D-D-D-D-D,P461,Sundry Debtor,Assets,null,U-11 BHAGAWATI DARSHAN SHOPING COMPLEX,NR UMA BHAVAN,BHATAR RD,Billwise,P461,HUL-133172D-P17359,NA
L,ARYAN MEDICALS STORE  (2THI 5 )-D-D-D-D-D-D,P462,Sundry Debtor,Assets,null,SH NO.8 MAHADEV NAGAR,B/H VISKRAMA MANDIR,NR MUSKAN  MEDICALS,Billwise,P462,HUL-132967P0406,0
L,SHREE MEDICINES-D,P463,Sundry Debtor,Assets,null,G-51J-9HIGH STREET,NR-L.P.SAVANI SCHOOL,VESU,Billwise,P463,HUL-134996D-P25768,11
L,SHREE SAI SAMARTH MEDICAL &amp; GENERAL STORE-D,P464,Sundry Debtor,Assets,null,SHOP NO-1 TO 4,PLOT NO-3,GROUND FLOORMAHADEV NGR HOSING SOC,Billwise,P464,HUL-134996D-P26291,11
L,Capital Chemist &amp; General Store-D,P465,Sundry Debtor,Assets,null,G19 Raj Dream,Near Bhagwan Mahavir College,Bhimrad,Billwise,P465,HUL-10A176D-P61464,1
L,Active Live Bakery-D,P466,Sundry Debtor,Assets,null,Satyam Sudaram Sos,Opp .G.Villa Hotel,Singanpoor Causeway Rod,Billwise,P466,HUL-10B234D-P40902,1
L,Umiya Medicine-D,P467,Sundry Debtor,Assets,null,Shp No.1 First Floor,Bhumi Resident,Althan Sircal,Billwise,P467,HUL-10A176D-P65071,1
L,Health Care Madical-D,P468,Sundry Debtor,Assets,null,6 Sarvoday Nagar Near Majisa Super,Sarvoday Nagar Near Majisa Super Bhatar,Sarvoday Nagar Near Majisa Super,Billwise,P468,HUL-10A176D-P65177,1
L,Vinayak Medical-D,P469,Sundry Debtor,Assets,null,Althan,Atlanta Shopping Center,Althan Surat,Billwise,P469,HUL-10A176D-P66374,1
L,Sids Pharmacy-D,P470,Sundry Debtor,Assets,null,Shop No 4  Shiva Palace,Kavita Store Ni Bajuma,New Civil Road  Near Kapadiya Health Club,Billwise,P470,HUL-10A176D-P68498,1
L,Utsav Medical-D,P471,Sundry Debtor,Assets,null,Near Suman Ashish Avash,Azad Nagar Althan Khodiyar Nagar Naka,Bharvad Gali,Billwise,P471,HUL-10A176D-P68658,1
L,SOHAM MEDICAL STORE-D,P472,Sundry Debtor,Assets,null,Shop No G19 Althan Arcade,Opp Riyal Point Cenal Road,Althan Gaam Surat,Billwise,P472,HUL-10A176D-P68755,1
L,SAGAR MEDICAL STORE-D,P473,Sundry Debtor,Assets,null,G-14 GALLERIA NR DHIRAJ SONS,BHIMRAD CANAL ROAD,SURAT,Billwise,P473,HUL-134996D-P23491,**********
L,Umiya Medical-D,P474,Sundry Debtor,Assets,null,Shop No G1 Ground Floor,Exceluss Business Space Opp Mesimo,Bhimrad Canal Road Surat,Billwise,P474,HUL-10B234D-P27505,1
L,AMIDHARA DAIRY &amp; SUPER STORE-D,P475,Sundry Debtor,Assets,null,RAJ CORNER OPP VASU PUJYA Resy,GOVRAV PARTH LP SAVANI,Pal Adajan,Billwise,P475,HUL-10B234D-P40909,1
L,SADGURU CHAYA MEDICAL-D,P476,Sundry Debtor,Assets,null,SHOP U 2  SAI KRUPA PARK,OPP SRI RAM MARBAL ALTHAN ROAD,ALTHAN ROAD,Billwise,P476,HUL-10A176D-P62180,1
L,Mahadev Chemist-D,P477,Sundry Debtor,Assets,null,Plot 106,Tadkewar Nagar Soc,Azad Nagar Bhatar,Billwise,P477,HUL-10A176D-P64481,1
L,Kailash Medical-D,P478,Sundry Debtor,Assets,null,NA,Opp Prathmik Schools,Vedroad,Billwise,P478,HUL-10A225D-P64319,1
L,Chamunda  Medical And General Store-D,P479,Sundry Debtor,Assets,null,Shop No 109 Ram Halpati Wash,Near Tulshi Kirana New Bhatar,Magdala Road Surat,Billwise,P479,HUL-10A176D-P69907,1
L,Sawariya Medical &amp; Janral Store-D,P480,Sundry Debtor,Assets,null,Plots No 97 Tarkeshwar Nagar,Near Kesariya Ji Janral,Azad Nagar,Billwise,P480,HUL-10A176D-P69964,1
L,RATAN MEDICO-D,P481,Sundry Debtor,Assets,null,Shop No 1narayan Complex,Near Rushabh Petrol Pump,Sosyo Corcle Amba Nagar,Billwise,P481,HUL-10B234D-P41025,1
L,Shiv Pharmacy-D,P482,Sundry Debtor,Assets,null,G 2 Atlanta Stopping Canter,Althan Bhimrad Canal Road,Althan Surat,Billwise,P482,HUL-10B234D-P41702,1
L,AXAR MEDICAL-D,P483,Sundry Debtor,Assets,null,Plot No 308 Shop No 2,Ambika Industrial Society,Udhna Magdlla Road Althan,Billwise,P483,HUL-10B234D-P44290,1
L,OM SAI MEDICAL STORE-D,P484,Sundry Debtor,Assets,null,1 C 4 D.K. Park Society,Nr Rupali Canal Bhatar Road,Bhatar Nr Uma Bhawan,Billwise,P484,HUL-10B234D-P44297,1
L,Care Point Medical And General Stores,P485,Sundry Debtor,Assets,null,5RMQ+MMW Nehru Nagar Surat Gujarat 395002,India,,Billwise,P485,HUL-10B812D-P22171,NA
L,Shree Sahjanand Medical Store-D,P486,Sundry Debtor,Assets,null,Swaminarayan Apartments Makanji Park Road,Uday Nagar-1 Katargam Surat Gujarat 395004,India,Billwise,P486,HUL-10B812D-P22307,NA
L,Chamunda Medical &amp; Cosmetics-D,P487,Sundry Debtor,Assets,null,7R5R+9WV Chapprabhatta Ganeshpura Surat Gujarat 39,Star Galaxy Shop No 3 Surat Gujarat,,Billwise,P487,HUL-10B812D-P22324,NA
L,NAVNIDHI MEDICAL &amp; PROVISION STORE-D,P488,Sundry Debtor,Assets,null,,Vedroad,DabholicharRasta,Billwise,P488,HUL-10A225D-P64404,1
L,City Medical &amp; Gen.Store-D,P489,Sundry Debtor,Assets,null,GF 2 La Victoria Galaxy Circle Pal Adajan Surat.,Same,Same,Billwise,P489,HUL-10B812D-P22362,NA
L,Evergreen Pharmacy And General Stores-D,P490,Sundry Debtor,Assets,null,UG-26 Solitaire Business Hub Sant Crystal Avenue,Palanpur Surat Gujarat 395009 India,,Billwise,P490,HUL-10B812D-P22411,NA
L,Adarsh Chemist-D,P491,Sundry Debtor,Assets,null,5 Shivdarshan Appt Nr Lb Cinema Bhatar Road,Bhatar,Bhatar,Billwise,P491,HUL-10A176D-P62094,1
L,SHREEJI SHEVA MEDICAL-D,P492,Sundry Debtor,Assets,null,LAXMI DARSHAN COMP NEAR DABHOLI CHAR RASTA,UP LAXMI MEDICAL APPO IDBI BANK,GJ FIVE FANCY DHOSA KATARGAM,Billwise,P492,HUL-10B234D-P44749,1
L,Pradhan Mantri Jan Aushadhi Cendra-D,P493,Sundry Debtor,Assets,null,15 Near Raj Point Shanti Kunj Society Palanpur,Jakatnaka Surat Gujarat 395009 India Surat Gujarat,,Billwise,P493,HUL-10B812D-P22747,NA
L,KRISHNA MEDICAL STORE-D,P494,Sundry Debtor,Assets,null,453 Amroli Surat Gujarat 394107 India A 1,Jalaram Nagar Chhapra Bhata Road Surat Gujarat,,Billwise,P494,HUL-10B812D-P22775,NA
L,Royal Medico-D,P495,Sundry Debtor,Assets,null,Shop 33 Green PALLADIA Palanpur Canal Rd Opp. Raj,World Road Palanpur Surat Gujarat 395009 India Sur,,Billwise,P495,HUL-10B812D-P22782,NA
L,MAA PHARMACY-D,P496,Sundry Debtor,Assets,null,Unnamed Road Radhey Shyam Twp L.P.Savani,Surat Gujarat 395009 India Surat Gujarat,,Billwise,P496,HUL-10B812D-P22810,NA
L,MARUTI MEDICAL STORES,P497,Sundry Debtor,Assets,null,824 Sayan Rd Parth Society Amroli,Surat Gujarat 394107 India Surat Gujarat,,Billwise,P497,HUL-10B812D-P22824,NA
L,Life Pharmacy-D-P,P498,Sundry Debtor,Assets,null,2 Shree Ram Nagar,Amroli India Surat Gujarat,,Billwise,P498,HUL-10B812D-P22838,NA
L,Satvam Medicoz-D,P499,Sundry Debtor,Assets,null,Shop No 9 Sun Resy Near,Charbhuja Circle Amroli Surat Gujarat,,Billwise,P499,HUL-10B812D-P22901,NA
L,Ma Aashapura Medical-D,P500,Sundry Debtor,Assets,null,4E Ln Park Tara Vidhiya School Bhatena,Surat Gujarat 395002 Same Surat Gujarat,,Billwise,P500,HUL-10B812D-P22971,NA
L,JALARAM MEDICAL-D-P,P501,Sundry Debtor,Assets,null,Shop 24 G F 5 Square Point Near,Laxmi Farm M V Circle Jahangirabad Surat Gujarat,,Billwise,P501,HUL-10B812D-P22988,NA
L,LIFECARE MEDICO-P-D,P502,Sundry Debtor,Assets,null,Apcha Nagar Surat 395007 India Shop No G28 Square,One Nr Santossa Heights Althan Surat Surat Gujrat,,Billwise,P502,HUL-10B812D-P23037,NA
L,Pradhanmantri Bhartiya Jan Aushdhi Kendra-D,P503,Sundry Debtor,Assets,null,Shop No 3 G Floor Keshav Chamber Nr Madhav Medical,Ved Road Pandol Surat Gujarat 395004 India Surat G,,Billwise,P503,HUL-10B812D-P23073,NA
L,Brahmani Medical-D-P,P504,Sundry Debtor,Assets,null,Shop No 9 Ground Floor. Lolita,Estate Vastadevadi Road Katargam Surat Gujarat,,Billwise,P504,HUL-10B812D-P23080,NA
L,Shree Mahakali Super Market-D,P505,Sundry Debtor,Assets,null,Shop No 10,Pooja Abhishek Apt,Opp  Realiance Market,Billwise,P505,HUL-10B234D-P41011,1
L,Radhe Krishna Medical-D,P506,Sundry Debtor,Assets,agehlot667@gmail.com,G 5 Happy Hallmarks Shoppers Vesu Abhwa,Main Road Vesu Surat Surat Gujrat,,Billwise,P506,HUL-10B812D-P23094,NA
L,Pramukh Medical-D,P507,Sundry Debtor,Assets,null,Shop No 910 Ashirwad Complex Sneh Sagar Socity Si,Same,Same,Billwise,P507,HUL-10A225D-P64534,1
L,Vijay Medicos-D,P508,Sundry Debtor,Assets,null,33 34 Sunday Residence Kosad Sayad Road,Surat Gujarat 394107 India Surat Gujarat,,Billwise,P508,HUL-10B812D-P23169,NA
L,Sagar Chemist-D,P509,Sundry Debtor,Assets,null,3 4 5 Gf Dangigev Soc Chikuvadi Road Danashish,Society Katargam Surat Gujarat 395004 India Surat,,Billwise,P509,HUL-10B812D-P23205,NA
L,Varni Medical-D,P510,Sundry Debtor,Assets,null,122 Near Cinema Industrial Area Pandol,Surat Gujarat 395004 India Surat Gujarat,,Billwise,P510,HUL-10B812D-P23271,NA
L,KAMAL MEDICAL &amp; GENERAL STORES-D-D,P511,Sundry Debtor,Assets,null,SHOP NO-G-1/2,AMARDEEP COMPLEX-D,CHHAPRABHATHA ROAD,Billwise,P511,HUL-134996D-P13343,-----
L,LAXMI MART AND MEDICAL,P512,Sundry Debtor,Assets,null,Navgivan ScoDhbholi Char Rasta Surat 6RJ9+R7C,Hari Nagar Society Dabholi Surat,Gujarat 395004 India,Billwise,P512,HUL-10B812D-P23316,NA
L,KHODIYA BEKRY AND NAMKIN-D,P513,Sundry Debtor,Assets,null,1 RUSHIKESH  RECIDENCY,MADHUVAN WALI GALI CHHAPRA PATA ROAD,GURUKRUPA MEDICAL NI SAME,Billwise,P513,HUL-10B234D-P41065,1
L,Green Cross Pharmacy-D,P514,Sundry Debtor,Assets,null,Shop 7 SMc Complex Near Ayurvedic,Clg Lal Darvaja Surat Gujrat,,Billwise,P514,HUL-10B812D-P23375,GJ SUR 164599
L,Care First Pharmacy-D,P515,Sundry Debtor,Assets,null,Near Bhanki Stadium 6QGR+GQ7 Behind Hanuman Tekari,Reva Nagar Rander Surat Gujarat 395005 Surat Gujar,,Billwise,P515,HUL-10B812D-P23396,GJ SUR 201502
L,Momaji Medical &amp; General Store-D,P516,Sundry Debtor,Assets,null,Sidhheshwar Society Katargam Singanpore Road Near,Store Singanpor Surat Gujarat 395004 India Surat G,,Billwise,P516,HUL-10B812D-P23462,GJ-SUR-207880
L,SAVON Pharmacy-D,P517,Sundry Debtor,Assets,null,2 Traveling App Nr Iskon Circle Jhagipura Jahangir,Pura Surat Gujarat 395005 India Surat Gujarat,,Billwise,P517,HUL-10B812D-P23509,212235
L,RUDRA MEDICAL STORE-D,P518,Sundry Debtor,Assets,chetanjayani75@gmail.com,4QJW+HX4 Bhimrad Surat Gujarat 395007 India 8 G,F Vacnza Homes Bhimrad Surtat Gujrat Surat Gujarat,,Billwise,P518,HUL-10B812D-P23532,NA
L,HEALTH HUB PHARMACY-D,P519,Sundry Debtor,Assets,null,7 Opposite Sai Square Complex Adajan Gam,Adajan Surat Gujarat 395009 India Surat Gujarat,,Billwise,P519,HUL-10B812D-P23539,211750
L,Sahajanad Medical-D,P520,Sundry Debtor,Assets,null,Nilkanthsociety,Katargam,Katargam,Billwise,P520,HUL-10A225D-P64733,1
L,Hellos Pharmacy-D,P521,Sundry Debtor,Assets,null,Galaxy Circle Pal Gam Surat Gujarat,394510 A5 Siddhachakra Residency Surat Gujarat,,Billwise,P521,HUL-10B812D-P23574,20 182186
L,Shree Krishna Medical A-D-P,P522,Sundry Debtor,Assets,null,2 Ranchhod Park Surat Gujarat 395005 India 2,Sai Poojan Recidency Jhagirabad Surat Gujarat Sura,,Billwise,P522,HUL-10B812D-P23602,213176
L,Riddhi Siddhi Cutlery-D,P523,Sundry Debtor,Assets,null,G 13 26 Raj Point,Vidhyakunj School Same,Palanpur Jakatnaka,Billwise,P523,HUL-10B234D-P41094,1
L,KHODALKRUPA MEDICAL STORE-D,P524,Sundry Debtor,Assets,null,7 MAYURI APP. OPP. BHULKA BHAVAN,SCHOOL ADAJAN SURAT. Surat Gujarat,,Billwise,P524,HUL-10B812D-P23609,209182,209183
L,DESAI MEDICAL-D,P525,Sundry Debtor,Assets,null,191-178 Piplod Main Road Saraswat Nagar Society,Piplod Surat Gujarat 395007 India Surat Gujarat,,Billwise,P525,HUL-10B812D-P23662,999234777011
L,GURUKRUPA MEDICAL-D,P526,Sundry Debtor,Assets,null,Plot No. 536 Shop No. 4 Baval Faliyu,Kosad Surat Gujarat 394107 India Surat Gujarat,,Billwise,P526,HUL-10B812D-P23711,BAYPB4064J
L,Varsha Chemist-D,P527,Sundry Debtor,Assets,null,4 Vishram Nagar Sivchhaya Society Katargam,Surat Gujarat 395004 India Surat Gujarat,,Billwise,P527,HUL-10B812D-P23726,CAHPM0075J
L,Mantra Medical Store-D,P528,Sundry Debtor,Assets,null,615 Luhar St Katargam Surat,Gujarat 395004 India Surat Gujarat,,Billwise,P528,HUL-10B812D-P23775,106196
L,GAYATRI PHARMACY-D,P529,Sundry Debtor,Assets,null,B 3 Arihant Heights Opposite Stuti Icon Palanpur,Surat Gujarat 395009 India Surat Surat Gujarat,,Billwise,P529,HUL-10B812D-P23838,411323906948
L,Angel Medical Store-D,P530,Sundry Debtor,Assets,null,4 Madhav Deep Nilkanth Soc.-3 Pandol Ved Road Opp.,Hospital Behind A Nani Bahucharji Mandir Industria,,Billwise,P530,HUL-10B812D-P23845,204932
L,NAND CHEMIST-D-D-D-D,P531,Sundry Debtor,Assets,null,MORA TEKRA,-,MORA TEKRA,Billwise,P531,HUL-133343D-P16276,0
L,Ambika Medical And GENERAL STORE,P532,Sundry Debtor,Assets,null,Unnamed Road Althan Surat,395007 India Surat Gujrat,,Billwise,P532,HUL-10B812D-P23958,841509787704
L,ECO PHARMACY-D,P533,Sundry Debtor,Assets,null,4QXQ+92M Vesu Surat Gujarat 395007 India G 24 25,Opp Rajhanse Zion Canal Road Vesu Surat Surat Guja,,Billwise,P533,HUL-10B812D-P23965,NA
L,Doshi Medical &amp; General-D,P534,Sundry Debtor,Assets,null,Shop No1 Prajapati Complex Kuber Nagar Katargam Ro,Paras Society Katargam Surat Gujarat 395004 India,,Billwise,P534,HUL-10B812D-P23972,213362/63
L,Maa Medical-D,P535,Sundry Debtor,Assets,null,4 Naryan Park Nr Palalnpur Jakatnaka,Surat Gujarat 395009 India Surat Gujarat,,Billwise,P535,HUL-10B812D-P23979,GJ-SUR-215629
L,KRISHNA MEDICAL &amp;General Store-D-P,P536,Sundry Debtor,Assets,null,Shop No.78 Sarthak Residency,Near Nayara Petrol Pump Adajan Pal,Pal,Billwise,P536,HUL-10B812D-P23993,864228298835
L,Mahaveer Medical And General Stores-D-P,P537,Sundry Debtor,Assets,null,Shop No 45 Ground Floor  Surbhi Complex,Katargam,,Billwise,P537,HUL-10B812D-P24014,216137
L,Faiz Medical And General Store-D,P538,Sundry Debtor,Assets,null,6QGR+QJ5 Near Hanumantekri Reva Nagar Rander Surat,India Shop No.9 City Homes Building Surat Gujarat,,Billwise,P538,HUL-10B812D-P24021,771829316604
L,MAMTA MEDICAL &amp;GENERAL STORE-D-P,P539,Sundry Debtor,Assets,null,G F 10aagam Prestige Op ONGC COLONY MAGDALLA GAAM,Near Vr Mall 4QR4+W2Q Dumas Rd Magdalla Surat,Gujarat 395007 India,Billwise,P539,HUL-10B812D-P24040,NA
L,Devkrupa Medical Stores-D,P540,Sundry Debtor,Assets,null,G97 Raj World Shopping Cente Opp Nilkanth Rec,Palanpur Gam Surat Gujarat 395009 India Surat Guja,,Billwise,P540,HUL-10B812D-P24103,173432
L,Hirani Medical And Provision Store-D,P541,Sundry Debtor,Assets,null,Shop No B 1 Ground Floor Megha Complex Ayodhya,Nagri Adajan Surat Gujarat 395009 India Surat Guja,,Billwise,P541,HUL-10B812D-P24131,213330
L,Shiv Sakti Medical Store-D,P542,Sundry Debtor,Assets,null,A-33 Paras Society Katargam Surat Gujarat,395004 India Surat Surat Gujarat,,Billwise,P542,HUL-10B812D-P24208,2064420645
L,Health First Medical-D,P543,Sundry Debtor,Assets,sirajul4942@gmail.com,Orchid Towers Opp Makbara Masjid Ved Rd Beside Amd,Bakery Fatakdawadi Industrial Area Singanpor Surat,,Billwise,P543,HUL-10B812D-P24222,20-208013
L,AATMIYA MEDICAL AND GENERAL STORE-D,P544,Sundry Debtor,Assets,null,CAUSEWAY ROAD,CAUSEWAY,CAUSEWAY,Billwise,P544,HUL-10A225D-P64998,1
L,ALEXA MEDICINES-D,P545,Sundry Debtor,Assets,null,7 New Rander Rd Sultaniya Rander,Surat Gujarat 395005 India Surat Gujarat,,Billwise,P545,HUL-10B812D-P24334,212871
L,Bhairav Medical-D,P546,Sundry Debtor,Assets,null,25 Muktanand Nagar Rd Jashvanti Nagar Narotam,Nagar Surat Gujarat 395009 India Surat Gujarat,,Billwise,P546,HUL-10B812D-P24369,20 214230
L,Jayesh Medical And General Store,P547,Sundry Debtor,Assets,null,17 18 5 Squre Point Jahangirabad,Surat Gujarat 395005 India Surat Gujarat,,Billwise,P547,HUL-10B812D-P24517,216670
L,PRADHAN MANTRI BHARITYA JANAUSHADHI KENDRA-D,P548,Sundry Debtor,Assets,null,Shop No07 Shreedarshan Appt.B. Bharthana Road,Althan Near Jakatnaka Surat Gujarat,,Billwise,P548,HUL-10B812D-P24587,20-183173, 21-183174
L,VINAYAK MEDICAL AND GEN-D,P549,Sundry Debtor,Assets,null,6QJP+VG7 Doctor Park Rd Jalaramnagar Jahangir P Ur,Dahin Nagar Surat Gujarat 395005 India Surat Gujar,,Billwise,P549,HUL-10B812D-P24665,216746
L,SIRVI MEDICAL STORES-D-D-D-D,P550,Sundry Debtor,Assets,null,4/5-PAVITRA COMPLEX,RAM NAGAR UGAT RD,RAMNAGAR,Billwise,P550,HUL-134083D-P7490,NA
L,BR Pharmacy-D,P551,Sundry Debtor,Assets,null,6VH7+JCC Uttran Surat Gujarat,394105 India Surat Gujarat,,Billwise,P551,HUL-10B812D-P24714,206697
L,AMBICA CHEMIST-D,P552,Sundry Debtor,Assets,null,34 Gaurav Path Road Piplod Surat Gujarat 39500,9 India Near Shavion Circle Surat Gujarat,,Billwise,P552,HUL-10B812D-P24833,20-216660, 21-216661
L,AAVKAR HOSIERY AND NOVELTY-D,P553,Sundry Debtor,Assets,null,3 GAYATRI NAGAR 2,AMBIKA NAGAR ROAD,SURAT,Billwise,P553,HUL-10B234D-P41147,1
L,Sanjeevni Medical-D,P554,Sundry Debtor,Assets,null,B 2 Sundaram Apt Opp.,Alpesh Nagar Surat Gujarat,,Billwise,P554,HUL-10B812D-P25002,20-206084 ,21-206085
